 -3    3 22   3 52   4 14   4 32   4 47   5  0   5 22   5 41   5 58   6 15   6 34   6 55   7  7   7 21   7 21   7 27   7 34   7 42   7 50   7 58   8  8   8 19   8 32   8 46   9  3   9 25   9 52  10 33
 -2    3 23   3 53   4 15   4 33   4 48   5  0   5 22   5 41   5 58   6 16   6 34   6 55   7  7   7 21   7 21   7 28   7 34   7 42   7 50   7 58   8  8   8 19   8 32   8 46   9  3   9 24   9 52  10 32
 -1    3 24   3 53   4 16   4 33   4 48   5  1   5 23   5 42   5 59   6 16   6 34   6 55   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 59   8  8   8 19   8 32   8 46   9  3   9 24   9 51  10 30
  0    3 25   3 54   4 17   4 34   4 49   5  2   5 24   5 42   5 59   6 17   6 35   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 59   8  8   8 19   8 31   8 46   9  3   9 23   9 50  10 29
  1    3 26   3 55   4 17   4 35   4 50   5  3   5 24   5 43   6  0   6 17   6 35   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  8   8 19   8 31   8 45   9  2   9 23   9 49  10 27
  2    3 28   3 57   4 18   4 36   4 51   5  3   5 25   5 43   6  0   6 17   6 35   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  8   8 19   8 31   8 45   9  2   9 22   9 48  10 25
  3    3 29   3 58   4 19   4 37   4 51   5  4   5 25   5 44   6  1   6 18   6 36   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  8   8 18   8 30   8 44   9  1   9 21   9 47  10 23
  4    3 30   3 59   4 20   4 38   4 52   5  5   5 26   5 44   6  1   6 18   6 36   6 57   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  7   8 18   8 30   8 44   9  0   9 20   9 46  10 21
  5    3 32   4  0   4 21   4 39   4 53   5  5   5 27   5 45   6  2   6 19   6 36   6 57   7  9   7 22   7 22   7 28   7 35   7 42   7 49   7 58   8  7   8 18   8 29   8 43   8 59   9 19   9 44  10 19
  6    3 33   4  1   4 22   4 40   4 54   5  6   5 27   5 45   6  2   6 19   6 37   6 57   7  9   7 22   7 22   7 28   7 34   7 41   7 49   7 57   8  7   8 17   8 29   8 43   8 59   9 18   9 43  10 17
  7    3 35   4  2   4 24   4 40   4 55   5  7   5 28   5 46   6  3   6 19   6 37   6 57   7  9   7 22   7 22   7 28   7 34   7 41   7 49   7 57   8  6   8 17   8 28   8 42   8 58   9 17   9 41  10 14
  8    3 36   4  4   4 25   4 41   4 56   5  8   5 29   5 46   6  3   6 20   6 37   6 57   7  9   7 22   7 22   7 28   7 34   7 41   7 48   7 57   8  6   8 16   8 28   8 41   8 57   9 15   9 39  10 12
  9    3 38   4  5   4 26   4 42   4 57   5  9   5 29   5 47   6  4   6 20   6 37   6 57   7  8   7 22   7 22   7 28   7 34   7 41   7 48   7 56   8  5   8 15   8 27   8 40   8 55   9 14   9 38  10  9
