 -3    3 22   3 52   4 14   4 32   4 47   5  0   5 22   5 40   5 58   6 15   6 34   6 55   7  7   7 21   7 21   7 27   7 34   7 41   7 50   7 58   8  8   8 19   8 32   8 46   9  3   9 25   9 52  10 33
 -2    3 23   3 52   4 15   4 33   4 47   5  0   5 22   5 41   5 58   6 16   6 34   6 55   7  7   7 21   7 21   7 28   7 34   7 42   7 50   7 58   8  8   8 19   8 32   8 46   9  3   9 24   9 52  10 32
 -1    3 24   3 53   4 15   4 33   4 48   5  1   5 23   5 41   5 59   6 16   6 34   6 55   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 59   8  8   8 19   8 32   8 46   9  3   9 24   9 51  10 31
  0    3 25   3 54   4 16   4 34   4 49   5  2   5 23   5 42   5 59   6 17   6 35   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 59   8  8   8 19   8 31   8 46   9  3   9 23   9 50  10 29
  1    3 26   3 55   4 17   4 35   4 50   5  2   5 24   5 43   6  0   6 17   6 35   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 59   8  8   8 19   8 31   8 45   9  2   9 23   9 49  10 28
  2    3 27   3 56   4 18   4 36   4 50   5  3   5 25   5 43   6  0   6 17   6 35   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  8   8 19   8 31   8 45   9  2   9 22   9 48  10 26
  3    3 29   3 57   4 19   4 37   4 51   5  4   5 25   5 44   6  1   6 18   6 36   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  8   8 18   8 31   8 45   9  1   9 21   9 47  10 24
  4    3 30   3 58   4 20   4 37   4 52   5  5   5 26   5 44   6  1   6 18   6 36   6 56   7  8   7 22   7 22   7 28   7 35   7 42   7 50   7 58   8  8   8 18   8 30   8 44   9  0   9 20   9 46  10 22
  5    3 31   4  0   4 21   4 38   4 53   5  5   5 26   5 45   6  2   6 18   6 36   6 57   7  9   7 22   7 22   7 28   7 35   7 42   7 49   7 58   8  7   8 18   8 30   8 43   9  0   9 19   9 45  10 20
  6    3 33   4  1   4 22   4 39   4 54   5  6   5 27   5 45   6  2   6 19   6 37   6 57   7  9   7 22   7 22   7 28   7 35   7 42   7 49   7 58   8  7   8 17   8 29   8 43   8 59   9 18   9 43  10 17
  7    3 34   4  2   4 23   4 40   4 55   5  7   5 28   5 46   6  3   6 19   6 37   6 57   7  9   7 22   7 22   7 28   7 34   7 41   7 49   7 57   8  6   8 17   8 28   8 42   8 58   9 17   9 41  10 15
  8    3 36   4  3   4 24   4 41   4 55   5  8   5 28   5 46   6  3   6 19   6 37   6 57   7  9   7 22   7 22   7 28   7 34   7 41   7 49   7 57   8  6   8 16   8 28   8 41   8 57   9 16   9 40  10 13
  9    3 37   4  5   4 25   4 42   4 56   5  8   5 29   5 47   6  3   6 20   6 37   6 57   7  9   7 22   7 22   7 28   7 34   7 41   7 48   7 56   8  5   8 16   8 27   8 40   8 56   9 14   9 38  10 10
 10    3 39   4  6   4 27   4 43   4 57   5  9   5 30   5 47   6  4   6 20   6 37   6 57   7  8   7 22   7 22   7 27   7 34   7 40   7 48   7 56   8  5   8 15   8 26   8 39   8 55   9 13   9 36  10  7
 11    3 41   4  7   4 28   4 44   4 58   5 10   5 30   5 48   6  4   6 20   6 37   6 57   7  8   7 21   7 21   7 27   7 33   7 40   7 47   7 55   8  4   8 14   8 25   8 38   8 53   9 11   9 34  10  5
 12    3 42   4  9   4 29   4 45   4 59   5 11   5 31   5 48   6  5   6 21   6 38   6 57   7  8   7 21   7 21   7 27   7 33   7 40   7 47   7 55   8  4   8 13   8 24   8 37   8 52   9 10   9 32  10  2
