  9007  01 56 33.59 -51 31 56.1  3.69  0.844   G5IV         chi        Eri   681.24   284.23   57.19
  9236  01 59 15.47 -61 29 41.4  2.86  0.290   F0V          alpha      Hyi   262.54    26.88   45.74
  9347  02 00 44.12 -21 00 11.8  3.99  1.554   K5/M0III     upsilon    Cet   133.01   -24.53   10.84
  9480  02 03 15.51 +70 58 52.3  4.49  0.164   A3IV                          -54.46   -10.69   27.91
  9487  02 02 51.03 +02 50 16.9  3.82  0.024 P A2           alpha      Psc    33.29    -0.42   23.45
  9598  02 04 47.39 +72 29 43.2  3.95 -0.002   A2V                     Cas   -44.00    22.51   20.12
  9640  02 04 51.43 +42 24 12.2  2.10  1.370 W B8V          gamma^1    And    43.08   -50.85    9.19
  9884  02 08 03.04 +23 32 06.2  2.01  1.151   K2III        alpha      Ari   190.73  -145.77   49.48
 10064  02 10 28.28 +35 03 35.6  3.00  0.140   A5III        beta       Tri   148.78   -39.13   26.24
 10324  02 13 49.41 +08 55 07.4  4.36  0.878   G8II:        xi^1       Cet   -26.23   -14.40    9.01
 10602  02 17 03.78 -51 26 27.2  3.56 -0.120   B8IV-V       phi        Eri    90.75   -21.90   21.06
 10670  02 18 14.45 +33 55 05.2  4.03  0.019   A1Vnn        gamma      Tri    44.91   -52.42   27.73
 11001  02 22 01.76 -68 35 20.9  4.08  0.034   A3V          delta      Hyi   -50.07     2.38   24.10
 11407  02 27 33.19 -47 38 05.2  4.24 -0.136   B5IV         kappa      Eri    19.97    -5.44    6.17
 11484  02 28 59.12 +08 31 43.6  4.30 -0.053   B9III        xi^2       Cet    41.72   -14.46   18.53
 11569  02 30 21.82 +67 28 16.1  4.46  0.153 P A5p Sr       iota       Cas   -27.92    37.06   23.04
 11767  02 50 53.17 +89 19 47.5  1.97  0.636 P F7:Ib-IIv SB alpha      UMi    44.22   -11.74    7.56
 12387  02 40 16.72 +00 23 40.6  4.08 -0.212 P B2IV         delta      Cet    14.44    -2.53    5.04
 12394  02 39 49.98 -68 12 02.8  4.12 -0.061   B9III        epsilon    Hyi    87.40     0.56   21.27
 12486  02 41 16.72 -39 47 22.7  4.11  1.006   K0III        iota       Eri   135.17   -27.34   22.42
 12706  02 44 06.32 +03 18 01.4  3.47  0.093   A3V          gamma      Cet  -146.43  -145.27   39.78
 12770  02 44 51.65 -13 47 37.5  4.24 -0.122   B7IV         pi         Cet    -7.58    -8.40    7.40
 12777  02 45 16.01 +49 17 34.8  4.10  0.514   F7V          theta      Per   334.03   -89.96   89.03
 12828  02 45 46.95 +10 10 43.7  4.27  0.311   F1III-IV     mu         Cet   285.17   -30.40   38.71
 12843  02 45 49.62 -18 30 27.6  4.47  0.481   F5/F6V       tau^1      Eri   330.93    36.28   71.56
 13147  02 49 44.34 -32 20 29.2  4.45  0.981   G8III        beta       For    86.96   158.96   19.31
 13209  02 50 54.00 +27 19 24.6  3.61 -0.100   B8Vn                    Ari    65.47  -116.59   20.45
 13254  02 51 34.11 +38 22 53.4  4.22  0.343   F2III                   Per   195.68  -108.92   25.54
 13268  02 51 50.31 +55 57 31.4  3.77  1.690   K3Ib comp SB eta        Per    16.64   -13.76    2.45
 13531  02 55 21.97 +52 49 29.4  3.93  0.758   G4III        tau        Per    -1.99    -4.53   13.15
 13701  02 57 11.14 -08 50 14.1  3.89  1.088   K1III-IV     eta        Eri    77.73  -219.99   24.49
 13847  02 58 50.94 -40 14 35.4  2.88  0.128   A4III+       theta^1    Eri   -53.53    25.71   20.22
 14135  03 03 05.49 +04 08 58.9  2.54  1.630 P M2III        alpha      Cet   -11.81   -78.76   14.82
 14146  03 03 04.53 -23 33 52.0  4.08  0.163   A4V          tau^3      Eri  -145.96   -55.76   37.85
 14328  03 05 55.73 +53 33 57.6  2.91  0.716   G8III+       gamma      Per     0.50    -4.19   12.72
 14354  03 06 10.52 +38 53 57.5  3.32  1.528 P M3IIIvar     rho        Per   128.69  -106.61   10.03
 14576  03 09 10.99 +41 00 51.5  2.09 -0.003 W B8V          beta       Per     2.39    -1.44   35.14
 14632  03 10 11.64 +49 40 16.6  4.05  0.595   G0V          iota       Per  1262.29   -91.53   94.93
 14668  03 10 32.89 +44 54 54.8  3.79  0.980   K0III        kappa      Per   173.01  -142.05   29.05
 14838  03 12 31.13 +19 47 03.7  4.35  1.033   K2IIIvar     delta      Ari   154.61    -8.39   19.44
 14879  03 12 44.10 -28 55 38.5  3.80  0.543   F8V          alpha      For   371.49   612.26   70.86
 15474  03 20 12.40 -21 42 08.0  3.70  1.614 P M3/M4III     tau^4      Eri    51.35    32.20   12.63
 15510  03 20 32.78 -43 00 40.6  4.26  0.711   G8V                          3038.08   726.34  165.02
 15549  03 21 16.86 +29 06 13.0  4.47  1.555   K2II-III                       -8.21   -16.42    5.09
 15863  03 25 26.23 +49 54 54.4  1.79  0.481 P F5Ib         alpha      Per    24.11   -26.01    5.51
 15900  03 25 38.95 +09 04 56.9  3.61  0.887   G8III        o          Tau   -74.25   -80.31   15.42
 16083  03 28 00.67 +09 47 08.7  3.73 -0.082   B9Vn         xi         Tau    53.61   -38.12   14.68
 16228  03 30 20.18 +59 59 34.6  4.21  0.419 D B9Ia                           -0.82    -1.85    0.76
 16335  03 31 40.48 +48 02 50.9  4.36  1.367   K3III        sigma      Per     1.56    18.13    9.23
 16369  03 31 43.86 +12 59 19.7  4.14  1.112   K0II-III                Tau    18.94    -1.55    9.05
 16537  03 33 39.72 -09 24 23.9  3.72  0.881 P K2V          epsilon    Eri  -976.44    17.97  310.75
 16611  03 34 28.39 -21 34 54.2  4.26 -0.106   B9V          tau^5      Eri    44.91   -27.47   11.02
 16826  03 37 35.89 +48 14 34.5  4.32 -0.058 P B5Ve         psi        Per    21.41   -27.58    4.66
 16852  03 37 39.93 +00 26 59.7  4.29  0.575   F9V                     Tau  -232.69  -482.00   72.89
 17358  03 44 02.11 +47 50 08.8  3.01 -0.125   B5III SB     delta      Per    23.83   -41.93    6.18
 17378  03 43 59.53 -09 42 42.6  3.52  0.915   K0IV         delta      Eri   -91.71   742.23  110.58
 17440  03 44 23.90 -64 45 30.3  3.84  1.133   K0IV SB      beta       Ret   308.39    78.72   32.71
 17448  03 45 17.69 +32 20 10.3  3.84  0.022 W B1III        o          Per     8.11   -10.32    2.21
 17499  03 45 47.95 +24 09 39.5  3.72 -0.105   B6III                   Tau    21.55   -44.92    8.80
 17529  03 46 15.14 +42 37 34.6  3.77  0.425   F5IIvar      nu         Per   -14.59     1.75    5.86
 17531  03 46 08.04 +24 30 53.4  4.30 -0.110   B6V                     Tau    19.35   -41.63    8.75
 17573  03 46 45.13 +24 24 54.3  3.87 -0.063   B8III                   Tau    21.09   -45.03    9.06
 17593  03 46 52.56 -12 03 13.9  4.43  1.604   M1III        pi         Eri    55.59    60.03    6.56
 17608  03 47 14.96 +23 59 44.0  4.14 -0.051   B6IV         71         Tau    21.17   -42.67    9.08
 17651  03 47 30.93 -23 12 17.1  4.22  0.434   F3/F5V       tau^6      Eri  -159.86  -528.54   55.79
 17678  03 47 00.91 -74 11 28.3  3.26  1.590 P M2III        gamma      Hyi    51.07   115.27   15.23
 17702  03 48 24.54 +24 09 07.1  2.85 -0.086   B7III        eta        Tau    19.35   -43.11    8.87
 17797  03 49 10.23 -37 34 24.6  4.30 -0.038   A+                             75.83   -10.69   20.23
 17847  03 50 05.22 +24 05 58.9  3.62 -0.070   B8III                   Tau    17.77   -44.70    8.57
 17874  03 50 02.08 -36 09 14.6  4.17  0.927   G8III                         -49.42   -56.63   15.54
 17884  03 50 57.37 +65 34 19.9  4.39  1.870   M1III        BE         Cam    -2.50   -13.98    3.38
 18246  03 55 06.60 +31 55 42.5  2.84  0.271   B1Ib         zeta       Per     4.41    -9.15    3.32
 18255  03 55 04.29 -02 54 35.5  4.46  0.672   G8III                          26.42     1.49    9.46
 18532  03 58 53.91 +40 03 13.6  2.90 -0.199   B0.5V        epsilon    Per    12.61   -24.06    6.06
 18543  03 58 45.21 -13 27 55.2  2.97  1.588   M1IIIb Ca-1  gamma      Eri    60.51  -111.34   14.75
 18614  03 59 58.49 +35 50 03.7  3.98  0.016   O7.5Iab:     xi         Per     1.92     2.30    1.84
 18724  04 01 32.46 +12 31 59.1  3.41 -0.099   B3V + A      lambda     Tau    -8.15   -11.98    8.81
 18744  04 01 07.46 -62 06 58.8  4.48  1.500   M4III                           1.80    34.95    6.65
 18907  04 03 58.95 +06 01 52.6  3.91  0.032   A1V          nu         Tau     5.52    -1.63   25.24
 19038  04 05 36.86 +22 07 23.2  4.36  1.064   K0III                   Tau    91.73   -58.52   18.04
 19167  04 07 44.72 +50 23 30.8  4.25 -0.011   A0IVn        lambda     Per   -13.03   -36.37    9.41
 19343  04 09 47.56 +47 45 08.9  3.96 -0.025   B3Ve         MX         Per    20.19   -33.26    5.89
 19587  04 12 37.41 -06 47 53.3  4.04  0.327 P F2II-III     o^1        Eri    11.92    81.28   25.98
 19747  04 14 30.98 -42 15 24.6  3.85  1.085   K1III        alpha      Hor    41.89  -203.65   27.85
 19780  04 14 37.67 -62 26 07.2  3.33  0.915   G7III        alpha      Ret    41.64    49.72   19.98
 19812  04 16 02.49 +48 26 50.1  4.12  0.935   G0Ib         mu         Per     5.04   -17.35    4.51
 19849  04 15 59.15 -07 37 46.7  4.43  0.820   K1V          o^2        Eri -2239.33 -3419.86  198.24
 19860  04 16 22.66 +08 55 48.4  4.27 -0.054   B3IV         mu         Tau    20.39   -21.75    7.50
 19893  04 16 26.03 -51 26 53.2  4.26  0.312 P F4III        gamma      Dor   100.57   184.23   49.26
 19921  04 16 45.23 -59 15 55.0  4.44  1.078   K2IV         epsilon    Ret   -47.99  -167.81   54.84
 20042  04 18 28.89 -33 45 40.7  3.55 -0.108   B9V                     Eri    62.31    -6.75   18.27
 20205  04 20 40.65 +15 39 50.1  3.65  0.981   G8III        gamma      Tau   115.29   -23.86   21.17
 20455  04 23 49.85 +17 34 39.7  3.77  0.983   G8III        delta      Tau   107.75   -28.84   21.29
 20535  04 24 37.20 -33 58 53.8  3.97  1.468   K4III                   Eri    73.77    57.57   11.95
 20635  04 26 17.74 +22 19 41.3  4.21  0.136   A7IV-V       kappa^1    Tau   105.49   -44.14   21.27
 20648  04 26 23.31 +17 57 43.9  4.30  0.049   A2IV         76         Tau   108.26   -32.47   22.05
 20711  04 27 14.25 +22 50 51.1  4.28  0.263 P A8Vn         upsilon    Tau   108.66   -45.83   21.07
 20713  04 27 13.85 +15 39 08.1  4.48  0.262 P F0V          77         Tau   114.66   -33.30   20.86
 20885  04 29 27.74 +15 59 43.7  3.84  0.952   G7III        theta^1    Tau   104.76   -15.01   20.66
 20889  04 29 31.43 +19 12 49.0  3.53  1.014   K0III        epsilon    Tau   107.23   -36.77   21.04
 20894  04 29 32.96 +15 54 14.7  3.40  0.179 P A7III        theta^2    Tau   108.66   -26.39   21.89
 21248  04 34 07.07 -29 44 09.5  4.49  0.972   K0III        upsilon^1  Eri  -114.35  -271.56   26.22
 21281  04 34 19.99 -55 00 48.1  3.30 -0.079 P A0V:         alpha      Dor    58.06    12.73   18.56
 21393  04 36 09.24 -30 31 53.1  3.81  0.957   G8III        upsilon^2  Eri   -48.92   -12.75   15.62
 21402  04 36 30.44 +10 11 29.2  4.25  0.184   A5m                     Tau    44.89   -52.42   21.68
 21421  04 36 48.71 +16 32 21.4  0.87  1.538   K5III        alpha      Tau    62.78  -189.36   50.09
 21444  04 37 05.68 -03 19 18.5  3.93 -0.210   B2III SB     nu         Eri     1.73    -4.54    5.56
 21476  04 37 46.09 +41 17 42.8  4.25  1.171   G8II comp               Per    -5.42   -19.19    5.08
 21589  04 39 01.55 +12 32 26.8  4.27  0.122   A6V                     Tau   101.73   -14.90   21.79
 21594  04 38 53.46 -14 16 29.1  3.86  1.082   K1III                   Eri   -77.86  -178.06   29.84
 21763  04 41 07.24 -19 38 33.6  4.32  1.599 P M3/M4III     DM         Eri    28.21   -97.09    9.03
 21770  04 41 03.73 -41 50 05.5  4.44  0.342   F2V          alpha      Cae  -141.18   -74.95   49.67
 21881  04 43 10.64 +22 59 07.4  4.27 -0.112   B3V          tau        Tau    -2.84   -20.33    8.14
 22109  04 46 16.72 -03 13 38.3  4.01 -0.148   B5IV         mu         Eri    17.27   -13.51    6.13
 22449  04 50 40.97 +06 59 13.8  3.19  0.484   F6V          pi^3       Ori   463.44    11.62  124.60
 22509  04 51 27.48 +08 55 32.2  4.35  0.010   A1Vn         pi^2       Ori    -0.87   -31.57   16.84
 22549  04 52 01.97 +05 37 49.7  3.68 -0.157 P B2III SB     pi^4       Ori    -3.62     1.03    2.59
 22701  04 53 39.42 -05 25 40.2  4.36  0.257   A9IV         omega      Eri   -18.01    25.03   14.39
 22783  04 55 36.07 +66 22 00.9  4.26 -0.008   O9.5Ia SB:   alpha      Cam     0.49     7.31    0.47
 22797  04 55 03.61 +02 27 53.8  3.71 -0.179   B2III SB     pi^5       Ori     1.43     0.23    2.43
 22957  04 57 14.65 +13 32 15.9  4.06  1.158   K2III        o^2        Ori   -77.77   -45.97   19.26
 23015  04 58 00.32 +33 11 21.3  2.69  1.490   K3IIvar      iota       Aur     3.63   -18.54    6.37
 23040  04 58 32.04 +53 46 30.8  4.43 -0.017   A1V                     Cam   -24.17     7.53    8.68
 23123  04 59 21.16 +01 44 12.1  4.47  1.369   K2IIvar      pi^6       Ori    -1.59    -7.93    3.42
 23416  05 03 05.06 +43 50 40.9  3.03  0.537 D F0Ia         epsilon    Aur     0.18    -2.31    1.60
 23453  05 03 33.86 +41 05 49.1  3.69  1.154 P K4II comp    zeta       Aur     8.88   -21.43    4.14
 23522  05 04 48.19 +60 27 46.8  4.03  0.921   G0Ib         beta       Cam    -6.11   -14.78    3.27
 23685  05 06 07.07 -22 21 04.1  3.19  1.460   K4III        epsilon    Lep    19.27   -72.35   14.39
 23767  05 07 36.27 +41 15 14.2  3.18 -0.148   B3V          eta        Aur    30.60   -68.41   14.87
 23875  05 08 36.77 -05 04 02.8  2.78  0.161   A3IIIvar     beta       Eri   -83.39   -75.44   36.71
 23972  05 09 53.34 -08 44 06.9  4.25 -0.187   B2IVn        lambda     Eri     0.00    -2.01    1.86
 24244  05 13 01.33 -11 51 06.0  4.45 -0.099   B8V          iota       Lep    24.95   -31.22   13.53
 24305  05 13 37.72 -16 11 17.1  3.29 -0.110   B9IV: HgMn   mu         Lep    45.66   -16.13   17.69
 24327  05 13 56.87 -12 55 26.2  4.36 -0.094   B7V          kappa      Lep   -12.22    -1.32    5.83
 24331  05 14 06.16 +02 52 43.0  4.46  1.166   K3III        rho        Ori     3.05     4.94    9.49
 24436  05 15 17.01 -08 11 05.2  0.18 -0.030   B8Ia         beta       Ori     1.87    -0.56    4.22
 24608  05 17 50.21 +46 00 43.7  0.08  0.795 P M1: comp     alpha      Aur    75.52  -427.13   77.29
 24674  05 18 21.60 -06 49 43.4  3.59 -0.115   B5III        tau        Ori   -15.31    -9.57    5.88
 24845  05 20 17.41 -13 09 42.5  4.29 -0.235   B0.5IV       lambda     Lep    -2.49    -4.74    3.03
 25247  05 24 41.67 -07 47 41.6  4.13  0.943   G8III                   Ori   -13.91   -44.80   18.71
 25281  05 25 15.42 -02 23 02.4  3.35 -0.240   B1V + B2     eta        Ori    -0.54    -3.21    3.62
 25336  05 25 57.80 +06 21 45.2  1.64 -0.224   B2III        gamma      Ori    -8.75   -13.28   13.42
 25428  05 27 16.38 +28 37 09.0  1.65 -0.130   B7III        beta       Tau    23.28  -174.22   24.89
 25606  05 28 54.61 -20 44 52.9  2.81  0.807   G5II         beta       Lep    -5.03   -85.92   20.49
 25813  05 31 36.86 +05 57 31.7  4.20 -0.143   B5V                     Ori     6.57   -32.45   11.30
 25859  05 31 45.82 -35 27 35.9  3.86  1.130   K1II/III     epsilon    Col    28.36   -34.11   11.77
 25930  05 32 47.96 -00 17 19.4  2.25 -0.175 D O9.5II       delta      Ori     1.67     0.56    3.56
 25945  05 33 07.33 +18 36 16.1  4.32  2.060   M2Ib         CE         Tau    -0.34    -4.51    1.70
 25985  05 33 24.87 -17 48 43.8  2.58  0.211   F0Ib         alpha      Lep     3.27     1.54    2.54
 26069  05 33 45.69 -62 28 47.6  3.76  0.640   F6Ia         beta       Dor     1.06    12.56    3.14
 26176  05 35 40.34 +09 29 55.9  4.39 -0.157   B0IV         phi^1      Ori    -1.24    -2.49    3.31
 26207  05 35 59.55 +09 56 36.0  3.39 -0.160   O            lambda     Ori    -1.03    -1.86    3.09
 26241  05 36 11.52 -05 54 02.9  2.75 -0.210   O9III        iota       Ori     2.27    -0.62    2.46
 26311  05 37 00.05 -01 11 35.3  1.69 -0.184   B0Ia         epsilon    Ori     1.49    -1.06    2.43
 26366  05 37 45.52 +09 17 52.4  4.09  0.951   G8III-IV     phi^2      Ori    96.84  -304.18   28.10
 26451  05 38 34.32 +21 09 02.5  2.97 -0.148 P B4IIIp       zeta       Tau     2.39   -18.04    7.82
 26549  05 39 31.50 -02 35 32.0  3.77 -0.190 G O9.5V        sigma      Ori     4.61    -0.40    2.84
 26594  05 40 00.30 +04 07 44.9  4.50 -0.098 P B3IIIe                          0.76     0.07    2.01
 26634  05 40 12.65 -34 04 00.0  2.65 -0.120   B7IV         alpha      Col    -0.10   -24.05   12.16
 26727  05 41 32.49 -01 56 07.7  1.74 -0.199 P O9.5Ib SB    zeta       Ori     3.99     2.54    3.99
 27072  05 45 06.59 -22 26 39.3  3.59  0.481   F7V          gamma      Lep  -292.42  -368.45  111.49
 27100  05 44 48.14 -65 43 47.2  4.34  0.217   A7V          delta      Dor   -28.38     6.12   22.48
 27288  05 47 39.52 -14 49 01.9  3.55  0.104   A2Vann       zeta       Lep   -14.84    -1.18   46.47
 27321  05 47 39.16 -51 03 41.2  3.85  0.171   A3V          beta       Pic     4.65    81.96   51.87
 27366  05 48 29.53 -09 39 54.5  2.07 -0.168 P B0.5Iavar    kappa      Ori     1.55    -1.20    4.52
 27530  05 50 06.61 -56 09 47.5  4.50  1.075   K1III        gamma      Pic    81.61   -71.77   18.78
 27628  05 51 30.42 -35 45 47.8  3.12  1.146   K1.5III      beta       Col    55.74   404.68   37.94
 27654  05 51 59.32 -20 52 43.5  3.76  0.984   G8III/IV     delta      Lep   228.96  -647.96   29.05
 27673  05 52 33.92 +39 09 05.3  3.97  1.132   K0III        nu         Aur     8.48     0.39   15.17
 27913  05 55 18.11 +20 16 39.7  4.39  0.594   G0V          chi^1      Ori  -163.17   -98.92  115.43
 27989  05 56 00.69 +07 24 31.6  0.45  1.500 P M2Ib         alpha      Ori    27.33    10.86    7.63
 28103  05 57 06.68 -14 09 57.2  3.71  0.337   F1V          eta        Lep   -42.23   139.02   66.47
 28199  05 58 05.22 -35 16 56.7  4.36 -0.165   B2.5IV       gamma      Col    -2.65    11.19    3.82
 28328  05 59 37.31 -42 48 53.8  3.96  1.146   K0III        eta        Col    18.53   -11.45    6.14
 28358  06 00 48.25 +54 17 02.4  3.72  1.010   K0III        delta      Aur    86.31  -134.05   23.22
 28360  06 00 39.97 +44 56 50.6  1.90  0.077   A2V          beta       Aur   -56.41    -0.88   39.72
 28380  06 00 46.71 +37 12 43.8  2.65 -0.083 P A0p Si       theta      Aur    42.09   -73.61   18.83
 28404  06 01 05.15 +45 56 11.4  4.30  1.701   M3IIvar      pi         Aur    -2.42    -7.32    3.88
 28614  06 03 14.20 +09 38 45.8  4.12  0.170   Am           mu         Ori    14.19   -37.44   21.49
 28734  06 05 03.77 +23 15 39.9  4.16  0.835   G7III                   Gem    -2.60  -119.72   21.64
 29038  06 08 27.45 +14 45 55.3  4.42 -0.164   B3IV         nu         Ori     4.95   -21.18    6.10
 29426  06 12 49.29 +14 12 14.5  4.45 -0.180   B3IV         xi         Ori    -1.59   -20.23    5.14
 29651  06 15 36.72 -06 16 50.1  3.99  1.319   K3III        gamma      Mon    -6.18   -20.06    5.06
 29655  06 15 48.81 +22 30 03.5  3.31  1.600 W M3III        eta        Gem   -62.53   -10.24    9.34
 29696  06 16 21.95 +29 29 27.5  4.32  1.021   G8IIIvar     kappa      Aur   -70.90  -261.73   19.31
 29807  06 17 06.26 -35 08 47.3  4.37  0.978   G8II         kappa      Col     0.39    87.58   17.83
 30060  06 20 59.38 +59 00 12.4  4.44  0.032   A2Vs         UZ         Lyn    -3.51    24.43   21.88
 30122  06 20 54.52 -30 04 16.0  3.02 -0.160   B2.5V        zeta       CMa     8.00     3.81    9.70
 30277  06 22 40.85 -33 26 42.2  3.85  0.858   G7II         delta      Col   -24.19   -52.48   13.75
 30324  06 23 22.97 -17 57 52.5  1.98 -0.240   B1II/III     beta       CMa    -3.45    -0.47    6.53
 30343  06 23 53.89 +22 30 15.5  2.87  1.621   M3IIIvar     mu         Gem    56.84  -108.79   14.07
 30419  06 24 35.38 +04 35 01.8  4.39  0.215   A5IV                    Mon   -20.88    10.75   25.39
 30438  06 24 17.77 -52 42 16.7 -0.62  0.164   F0Ib         alpha      Car    19.99    23.67   10.43
 30788  06 28 44.72 -32 35 26.4  4.47 -0.169   B4V          lambda     CMa   -13.78    24.24    8.03
 30867  06 29 34.19 -07 02 38.6  3.76 -0.113 G B3Ve                           -7.00    -4.97    4.72
 30883  06 29 53.00 +20 12 03.7  4.13 -0.115   B6III        nu         Gem    -5.98   -14.08    6.49
 31125  06 32 30.14 -23 25 49.7  4.34 -0.245   B1III        xi^1       CMa    -2.72     6.45    1.59
 31216  06 33 44.52 +07 19 13.6  4.47  0.023   A0Ib                    Mon    -3.89    -5.80    2.16
 31407  06 35 19.09 -52 59 19.5  4.35 -0.021   B9III                          -7.65    11.33    1.85
 31592  06 37 21.63 -19 16 12.2  3.95  1.037   K1III+       nu^2       CMa    62.32   -69.91   50.41
 31681  06 38 36.37 +16 23 04.8  1.93  0.001 D A0IV         gamma      Gem    -2.04   -66.92   31.12
