 -3    2 24   3  7   3 37   3 59   4 17   4 32   4 57   5 17   5 35   5 52   6 10   6 28   6 39   6 51   6 51   6 56   7  1   7  7   7 13   7 20   7 27   7 35   7 44   7 55   8  6   8 19   8 35   8 55
 -2    2 25   3  8   3 37   4  0   4 18   4 33   4 58   5 18   5 36   5 53   6 10   6 29   6 39   6 51   6 51   6 56   7  1   7  7   7 13   7 20   7 27   7 36   7 44   7 55   8  6   8 19   8 35   8 54
 -1    2 26   3  9   3 38   4  1   4 19   4 34   4 58   5 18   5 36   5 53   6 10   6 29   6 39   6 51   6 51   6 56   7  2   7  7   7 14   7 20   7 28   7 36   7 44   7 55   8  6   8 19   8 35   8 54
  0    2 28   3 10   3 39   4  1   4 19   4 34   4 59   5 19   5 37   5 54   6 11   6 29   6 40   6 51   6 51   6 56   7  2   7  7   7 14   7 20   7 28   7 36   7 44   7 54   8  6   8 19   8 35   8 54
  1    2 29   3 11   3 40   4  2   4 20   4 35   4 59   5 20   5 37   5 54   6 11   6 30   6 40   6 51   6 51   6 56   7  2   7  8   7 14   7 20   7 28   7 35   7 44   7 54   8  6   8 19   8 34   8 53
  2    2 31   3 12   3 41   4  3   4 21   4 36   5  0   5 20   5 38   5 55   6 11   6 30   6 40   6 52   6 52   6 57   7  2   7  8   7 14   7 20   7 27   7 35   7 44   7 54   8  5   8 18   8 34   8 52
  3    2 32   3 14   3 42   4  4   4 22   4 37   5  1   5 21   5 38   5 55   6 12   6 30   6 40   6 52   6 52   6 57   7  2   7  8   7 14   7 20   7 27   7 35   7 44   7 54   8  5   8 18   8 33   8 51
  4    2 34   3 15   3 43   4  5   4 23   4 37   5  1   5 21   5 39   5 55   6 12   6 30   6 40   6 52   6 52   6 57   7  2   7  8   7 14   7 20   7 27   7 35   7 44   7 53   8  4   8 17   8 32   8 50
  5    2 36   3 16   3 44   4  6   4 23   4 38   5  2   5 22   5 39   5 56   6 12   6 30   6 41   6 52   6 52   6 57   7  2   7  7   7 13   7 20   7 27   7 35   7 43   7 53   8  4   8 16   8 31   8 49
  6    2 37   3 17   3 45   4  7   4 24   4 39   5  3   5 22   5 40   5 56   6 13   6 31   6 41   6 52   6 52   6 57   7  2   7  7   7 13   7 20   7 27   7 34   7 43   7 52   8  3   8 16   8 30   8 48
